0,confusion is one of my least favourite emotions  especially when i have to put up with 146 minutes of it .
1,a touching  small-scale story of family responsibility and care in the community . 
0,whether jason x is this bad on purpose is never clear . but one thing's for sure : it never comes close to being either funny or scary . 
1,still rapturous after all these years  cinema paradiso stands as one of the great films about movie love . 
1,the pianist is polanski's best film . 
1,leigh's daring here is that without once denying the hardscrabble lives of people on the economic fringes of margaret thatcher's ruinous legacy  he insists on the importance of those moments when people can connect and express their love for each other . 
0,the fourth in a series that i'll bet most parents had thought --hoped ! -- was a fad that had long since vanished . 
1,in other words  it's just another sports drama/character study . yet this one makes up for in heart what it lacks in outright newness . plus  like i already mentioned . . . it's robert duvall ! c'mon ! 
0,it's kind of sad that so many people put so much time and energy into this turkey . 
1,returning director rob minkoff . . . and screenwriter bruce joel rubin . . . have done a fine job of updating white's dry wit to a new age . 
0,astonishing isn't the word -- neither is incompetent  incoherent or just plain crap . indeed  none of these words really gets at the very special type of badness that is deuces wild . 
1,. . . turns so unforgivably trite in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar shock .
0,limps along on a squirm-inducing fish-out-of-water formula that goes nowhere and goes there very  very slowly . 
1,suffers from the lack of a compelling or comprehensible narrative . still  as a visual treat  the film is almost unsurpassed . 
0,seeing as the film lacks momentum and its position remains mostly undeterminable  the director's experiment is a successful one . 
0,somewhere in the middle  the film compels  as demme experiments he harvests a few movie moment gems  but the field of roughage dominates . 
0,a quiet  disquieting triumph . 
1,the film has just enough of everything -- re-enactments  archival footage  talking-head interviews -- and the music is simply sublime . 
0,as a film director  labute continues to improve . 
0,there is one surefire way to get a nomination for a best-foreign-film oscar : make a movie about whimsical folk who learn a nonchallenging  life-affirming lesson while walking around a foreign city with stunning architecture . 
1,its scenes and sensibility are all more than familiar  but it exudes a kind of nostalgic spy-movie charm and  at the same time  is so fresh and free of the usual thriller nonsense that it all seems to be happening for the first time . 
1,the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure . 
1,without resorting to camp or parody  haynes ( like sirk  but differently ) has transformed the rhetoric of hollywood melodrama into something provocative  rich  and strange . 
0,an unintentionally surreal kid's picture . . . in which actors in bad bear suits enact a sort of inter-species parody of a vh1 behind the music episode .
0,many of benjamins' elements feel like they've been patched in from an episode of miami vice . 
0,like its bizarre heroine  it irrigates our souls . 
0,its cast full of caffeinated comedy performances more than make up for its logical loopholes  which fly by so fast there's no time to think about them anyway . 
0,the crime matters less than the characters  although the filmmakers supply enough complications  close calls and double-crosses to satisfy us . 
1,proves mainly that south korean filmmakers can make undemanding action movies with all the alacrity of their hollywood counterparts . 
1,puts to rest any thought that the german film industry cannot make a delightful comedy centering on food . 
0,forget the misleading title  what's with the unexplained baboon cameo ? 
0,ozpetek offers an aids subtext  skims over the realities of gay sex  and presents yet another tired old vision of the gay community as an all-inclusive world where uptight  middle class bores like antonia can feel good about themselves . 
1,the work of an artist tormented by his heritage  using his storytelling ability to honor the many faceless victims . 
0,i'm sure mainstream audiences will be baffled  but  for those with at least a minimal appreciation of woolf and clarissa dalloway  the hours represents two of those well spent . 
0,his [nelson's] screenplay needs some serious re-working to show more of the dilemma  rather than have his characters stage shouting matches about it . 
1,diggs and lathan are among the chief reasons brown sugar is such a sweet and sexy film . 
0,the film is like sitting in a downtown caf�  overhearing a bunch of typical late-twenty-somethings natter on about nothing  and desperately wishing you could change tables . 
0,as tweedy talks about canning his stockbroker and repairing his pool  you yearn for a few airborne tv sets or nude groupies on the nod to liven things up . 
0,this cuddly sequel to the 1999 hit is a little more visually polished  a little funnier  and a little more madcap .
1,a charming and funny story of clashing cultures and a clashing mother/daughter relationship . 
0,it feels like a community theater production of a great broadway play : even at its best  it will never hold a candle to the original . 
0,it's obviously struck a responsive chord with many south koreans  and should work its magic in other parts of the world . 
0,like its parade of predecessors  this halloween is a gory slash-fest . it can't escape its past  and it doesn't want to . 
0,the story and the friendship proceeds in such a way that you're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . 
0,a worthwhile way to spend two hours . 
0, . . . liotta is put in an impossible spot because his character's deceptions ultimately undo him and the believability of the entire scenario . too bad . 
0,doesn't come close to justifying the hype that surrounded its debut at the sundance film festival two years ago . 
0,completely awful iranian drama . . . as much fun as a grouchy ayatollah in a cold mosque . 
0,the film's hackneyed message is not helped by the thin characterizations  nonexistent plot and pretentious visual style . 
0, . . . comes alive only when it switches gears to the sentimental . 
0,a knowing look at female friendship  spiked with raw urban humor . 
0,here's a british flick gleefully unconcerned with plausibility  yet just as determined to entertain you . 
0,new best friend shouldn't have gone straight to video ; it should have gone straight to a mystery science theater 3000 video .
1,the camera soars above the globe in dazzling panoramic shots that make the most of the large-screen format  before swooping down on a string of exotic locales  scooping the whole world up in a joyous communal festival of rhythm . 
1,the 3d images only enhance the film's otherworldly quality  giving it a strange combo of you-are-there closeness with the disorienting unreality of the seemingly broken-down fourth wall of the movie screen .
1,dark and disturbing  but also surprisingly funny . 
0,[a] shapeless blob of desperate entertainment . 
1,ambitious  unsettling psychodrama that takes full  chilling advantage of its rough-around-the-edges  low-budget constraints . 
0,an uneven mix of dark satire and childhood awakening . 
0,epps has neither the charisma nor the natural affability that has made tucker a star . 
0,at 78 minutes it just zings along with vibrance and warmth .
0,this tale has been told and retold ; the races and rackets change  but the song remains the same . 
1,director peter kosminsky gives these women a forum to demonstrate their acting 'chops' and they take full advantage . 
0,if you think it's a riot to see rob schneider in a young woman's clothes  then you'll enjoy the hot chick . 
0,dong never pushes for insights beyond the superficial tensions of the dynamic he's dissecting  and the film settles too easily along the contours of expectation . 
0,mocking kung fu pictures when they were a staple of exploitation theater programming was witty . mocking them now is an exercise in pointlessness . 
0,generates an enormous feeling of empathy for its characters . 
0,holden caulfield did it better . 
1,it uses an old-time formula  it's not terribly original and it's rather messy -- but you just have to love the big  dumb  happy movie my big fat greek wedding . 
0,despite the authenticity of the trappings  the film is overblown in its plotting  hackneyed in its dialogue and anachronistic in its style . 
0,puportedly  based on true events   a convolution of language that suggests it's impossible to claim that it is  based on a true story  with a straight face . 
1,a high-spirited buddy movie about the reunion of berlin anarchists who face arrest 15 years after their crime .
1,if i have to choose between gorgeous animation and a lame story ( like  say  treasure planet ) or so-so animation and an exciting  clever story with a batch of appealing characters  i'll take the latter every time . 
0,what happened with pluto nash ? how did it ever get made ? 
0,has the disjointed feel of a bunch of strung-together tv episodes . 
0,they presume their audience won't sit still for a sociology lesson  however entertainingly presented  so they trot out the conventional science-fiction elements of bug-eyed monsters and futuristic women in skimpy clothes . 
0,hard  endearing  caring  warm . bring tissues . 
1,goldbacher draws on an elegant visual sense and a talent for easy  seductive pacing . . . but she and writing partner laurence coriat don't manage an equally assured narrative coinage . 
0,a few hours after you've seen it  you forget you've been to the movies . 
0,[lawrence bounces] all over the stage  dancing  running  sweating  mopping his face and generally displaying the wacky talent that brought him fame in the first place . 
1,a film in a class with spike lee's masterful do the right thing . 
0,a gimmick in search of a movie : how to get carvey into as many silly costumes and deliver as many silly voices as possible  plot mechanics be damned . 
1,every note rings false . 
0,on its own staggeringly unoriginal terms  this gender-bending comedy is generally quite funny . 
0,meyjes . . . has done his homework and soaked up some jazzy new revisionist theories about the origins of nazi politics and aesthetics . 
1,scherfig's light-hearted profile of emotional desperation is achingly honest and delightfully cheeky . 
1,a confident  richly acted  emotionally devastating piece of work and 2002's first great film
1,it never fails to engage us . 
1,surprisingly insightful
0,on top of a foundering performance  [madonna's] denied her own athleticism by lighting that emphasizes every line and sag . 
0,mendes still doesn't quite know how to fill a frame . like the hanks character  he's a slow study : the action is stilted and the tabloid energy embalmed . 
1,nicholas nickleby celebrates the human spirit with such unrelenting dickensian decency that it turned me ( horrors ! ) into scrooge . 
0,elvira fans could hardly ask for more . 
1,the characters are complex and quirky  but entirely believable as the remarkable ensemble cast brings them to life . 
1,it works well enough  since the thrills pop up frequently  and the dispatching of the cast is as often imaginative as it is gory . 
1,a dashing and absorbing outing with one of france's most inventive directors . 
0,see clockstoppers if you have nothing better to do with 94 minutes . but be warned  you too may feel time has decided to stand still . or that the battery on your watch has died .
1,the unique niche of self-critical  behind-the-scenes navel-gazing kaufman has carved from orleans' story and his own infinite insecurity is a work of outstanding originality . 
0,yet another weepy southern bore-athon . 
1,even though many of these guys are less than adorable ( their lamentations are pretty much self-centered )  there's something vital about the movie . 
1,how i killed my father would be a rarity in hollywood . it's an actor's showcase that accomplishes its primary goal without the use of special effects  but rather by emphasizing the characters -- including the supporting ones . 
0,its compelling mix of trial movie  escape movie and unexpected fable ensures the film never feels draggy . 
1,a small gem from belgium . 
0,no cliche escapes the perfervid treatment of gang warfare called ces wild . 
1,a fascinating literary mystery story with multiple strands about the controversy of who really wrote shakespeare's plays . 
0,has all the poignancy of a hallmark card and all the comedy of a gallagher stand-up act . 
0,each story on its own could have been expanded and worked into a compelling single feature  but in its current incarnation  storytelling never quite gets over its rather lopsided conception . 
0,some movies can get by without being funny simply by structuring the scenes as if they were jokes : a setup  delivery and payoff . stealing harvard can't even do that much . each scene immediately succumbs to gravity and plummets to earth . 
0,the first shocking thing about sorority boys is that it's actually watchable . even more baffling is that it's funny . 
0,leguizamo and jones are both excellent and the rest of the cast is uniformly superb . 
1,its gentle  touching story creeps into your heart . 
0,according to the script  grant and bullock's characters are made for each other . but you'd never guess that from the performances . 
0,while there's something intrinsically funny about sir anthony hopkins saying 'get in the car  bitch  ' this jerry bruckheimer production has little else to offer
0,all movie long  city by the sea swings from one approach to the other  but in the end  it stays in formula -- which is a waste of de niro  mcdormand and the other good actors in the cast . 
0,like the chelsea's denizens . . . burdette's collage-form scenario tends to over-romanticize the spiritual desolation of the struggling artiste . 
0,the problem is not that it's all derivative  because plenty of funny movies recycle old tropes . the problem is that van wilder does little that is actually funny with the material . 
1,it's fun  but the code-talk will fly right over everyone's head
0,statham employs an accent that i think is supposed to be an attempt at hardass american but sometimes just lapses into unhidden british . 
1,a modestly made but profoundly moving documentary . 
0,the director and her capable cast appear to be caught in a heady whirl of new age-inspired good intentions  but the spell they cast isn't the least bit mesmerizing . 
0,it is a film that will have people walking out halfway through  will encourage others to stand up and applaud  and will  undoubtedly  leave both camps engaged in a ferocious debate for years to come . 
1,the film will appeal to discovery channel fans and will surely widen the perspective of those of us who see the continent through rose-colored glasses . 
0,stealing harvard doesn't care about cleverness  wit or any other kind of intelligent humor . 
1,tells ( the story ) with such atmospheric ballast that shrugging off the plot's persnickety problems is simply a matter of ( being ) in a shrugging mood . 
1,one of the very best movies ever made about the life of moviemaking . 
1,instead of a hyperbolic beat-charged urban western  it's an unpretentious  sociologically pointed slice of life . 
0,halloween : resurrection isn't exactly quality cinema  but it isn't nearly as terrible as it cold have been . 
0,13 conversations may be a bit too enigmatic and overly ambitious to be fully successful  but sprecher and her screenwriting partner and sister  karen sprecher  don't seem ever to run out of ideas .
1,satisfyingly scarifying  fresh and old-fashioned at the same time . 
0,the impulses that produced this project . . . are commendable  but the results are uneven . 
0, . . . manages to deliver a fair bit of vampire fun . 
0,i weep for the future when a good portion of the respected critical community in this country consider blue crush to be an intelligent film about young women . 
1,as surreal as a dream and as detailed as a photograph  as visually dexterous as it is at times imaginatively overwhelming . 
1,the universal theme of becoming a better person through love has never been filmed more irresistibly than in 'baran . '
0,once ice-t sticks his mug in the window of the couple's bmw and begins haranguing the wife in bad stage dialogue  all credibility flies out the window . 
0,it's fitfully funny but never really takes off . 
1,  mr . deeds  is suitable summer entertainment that offers escapism without requiring a great deal of thought . 
1,the script feels as if it started to explore the obvious voyeuristic potential of 'hypertime' but then backed off when the producers saw the grosses for spy kids . 
1,watching haneke's film is  aptly enough  a challenge and a punishment . but watching huppert  a great actress tearing into a landmark role  is riveting . 
0,brown's saga  like many before his  makes for snappy prose but a stumblebum of a movie . 
1,it's a good film -- not a classic  but odd  entertaining and authentic . 
0,an entertaining documentary that freshly considers arguments the bard's immortal plays were written by somebody else . 
0,a mawkish self-parody that plays like some weird masterpiece theater sketch with neither a point of view nor a compelling reason for being . 
1,holm . . . embodies the character with an effortlessly regal charisma . 
1,the film is small in scope  yet perfectly formed . 
0,just when the movie seems confident enough to handle subtlety  it dives into soapy bathos . 
0,the movie is genial but never inspired  and little about it will stay with you . 
0,although based on a real-life person  john  in the movie  is a rather dull person to be stuck with for two hours . 
1,kaufman creates an eerie sense of not only being there at the time of these events but the very night matthew was killed . 
0,a timid  soggy near miss . 
1,the bourne identity is what summer screen escapism used to be in the decades when it was geared more to grownups . 
1,overall  it's a pretty mediocre family film . 
1,there's none of the happily-ever -after spangle of monsoon wedding in late marriage -- and that's part of what makes dover kosashvili's outstanding feature debut so potent . 
1,left me with the visceral sensation of longing  lasting traces of charlotte's web of desire and desperation . 
1,sunshine state lacks the kind of dynamic that limbo offers  and in some ways is a rather indulgent piece . 
0,third time's the charm . . . yeah  baby ! 
0,give shapiro  goldman  and bolado credit for good intentions  but there's nothing here that they couldn't have done in half an hour . 
0,is it really an advantage to invest such subtlety and warmth in an animatronic bear when the humans are acting like puppets ? 
0, . . . the movie is just a plain old monster . 
0,the stars may be college kids  but the subject matter is as adult as you can get : the temptations of the flesh are unleashed by a slightly crazed  overtly determined young woman and a one-night swim turns into an ocean of trouble . 
0,an unremarkable  modern action/comedy buddy movie whose only nod to nostalgia is in the title . 
1,painful to watch  but viewers willing to take a chance will be rewarded with two of the year's most accomplished and riveting film performances . 
0,little is done to support the premise other than fling gags at it to see which ones shtick . 
0,it's a fanboy 'what if ? ' brought to life on the big screen . 
0,credibility sinks into a mire of sentiment . 
0,it comes off as so silly that you wouldn't be surprised if ba  murdock and rest of the a-team were seen giving chase in a black and red van . 
0,blue crush is as predictable as the tides . . . . the movie feels stitched together from stock situations and characters from other movies . 
0,meant to reduce blake's philosophy into a tragic coming-of-age saga punctuated by bursts of animator todd mcfarlane's superhero dystopia . 
0,sunk by way too much indulgence of scene-chewing  teeth-gnashing actorliness . 
0,sweet home alabama is one dumb movie  but its stupidity is so relentlessly harmless that it almost wins you over in the end . 
0,the best of the pierce brosnan james bond films to date . 
0,never having seen the first two films in the series  i can't compare friday after next to them  but nothing would change the fact that what we have here is a load of clams left in the broiling sun for a good three days . 
0,a reality-snubbing hodgepodge . 
0,it all seemed wasted like deniro's once promising career and the once grand long beach boardwalk . 
0,the impact of the armenian genocide is diluted by too much stage business in the modern day . 
0,the script falls back on too many tried-and-true shenanigans that hardly distinguish it from the next teen comedy . 
0,just about everyone involved here seems to be coasting . there are a few modest laughs  but certainly no thrills . 
1,the film is . . . determined to treat its characters  weak and strong  as fallible human beings  not caricatures  and to carefully delineate the cost of the inevitable conflicts between human urges and an institution concerned with self-preservation . 
1,by turns fanciful  grisly and engagingly quixotic . 
0,suffers from over-familiarity since hit-hungry british filmmakers have strip-mined the monty formula mercilessly since 1997 .
0,a movie that at its best doesn't just make the most out of its characters' flaws but insists on the virtue of imperfection . 
0,at its best early on as it plays the culture clashes between the brothers . 
0,writer/director john mckay ignites some charming chemistry between kate and jed but  when he veers into sodden melodrama  punctuated by violins  it's disastrous and kate's jealous female friends become downright despicable . 
0,for all its impressive craftsmanship  and despite an overbearing series of third-act crescendos  lily chou-chou never really builds up a head of emotional steam . 
0,it's usually a bad sign when directors abandon their scripts and go where the moment takes them  but olympia  wash .  based filmmakers anne de marcken and marilyn freeman did just that and it's what makes their project so interesting . 
0,the april 2002 instalment of the american war for independence  complete with loads of cgi and bushels of violence  but not a drop of human blood .
0,a broad  melodramatic estrogen opera that's pretty toxic in its own right . 
0,if somebody was bored and . . . decided to make a dull  pretentious version of jesus' son  they'd come up with something like bart freundlich's world traveler . 
0,aside from showing us in explicit detail how difficult it is to win over the two-drink-minimum crowd  there's little to be learned from watching 'comedian'
0,has no reason to exist  other than to employ hollywood kids and people who owe favors to their famous parents . 
0,if hill isn't quite his generation's don siegel ( or robert aldrich )  it's because there's no discernible feeling beneath the chest hair ; it's all bluster and clich� . 
0,it's weird  wonderful  and not necessarily for kids . 
0,a new film from bill plympton  the animation master  is always welcome . 
0,children may not understand everything that happens -- i'm not sure even miyazaki himself does -- but they will almost certainly be fascinated  and undoubtedly delighted . 
1,totally overwrought  deeply biased  and wholly designed to make you feel guilty about ignoring what the filmmakers clearly believe are the greatest musicians of all time . 
1,a deft  delightful mix of sulky teen drama and overcoming-obstacles sports-movie triumph . 
1,jones helps breathe some life into the insubstantial plot  but even he is overwhelmed by predictability . 
0,by the end  i was looking for something hard with which to bludgeon myself unconscious . 
1,metaphors abound  but it is easy to take this film at face value and enjoy its slightly humorous and tender story . 
1,the lousy lead performances . . . keep the movie from ever reaching the comic heights it obviously desired . 
0, . . . has its moments  but ultimately  its curmudgeon doesn't quite make the cut of being placed on any list of favorites . 
0,more of a career curio than a major work . 
0,benigni's pinocchio is extremely straight and mind-numbingly stilted  its episodic pacing keeping the film from developing any storytelling flow . 
1,it's a movie -- and an album -- you won't want to miss . 
0,diaz wears out her welcome in her most charmless performance
0,too often  the viewer isn't reacting to humor so much as they are wincing back in repugnance . 
0, . . . the last time i saw a theater full of people constantly checking their watches was during my sats . 
0,peter jackson and company once again dazzle and delight us  fulfilling practically every expectation either a longtime tolkien fan or a movie-going neophyte could want . 
0,the characters are based on stock clich�s  and the attempt to complicate the story only defies credibility . 
1,[russell] makes good b movies ( the mask  the blob )  and the scorpion king more than ably meets those standards . 
0,even as it pays earnest homage to turntablists and beat jugglers  old schoolers and current innovators  scratch is great fun  full of the kind of energy it's documenting . 
0,payami tries to raise some serious issues about iran's electoral process  but the result is a film that's about as subtle as a party political broadcast . 
0,in the end  tuck everlasting falls victim to that everlasting conundrum experienced by every human who ever lived : too much to do  too little time to do it in . 
1,williams plays sy  another of his open-faced  smiling madmen  like the killer in insomnia . he does this so well you don't have the slightest difficulty accepting him in the role . 
1,highly engaging . 
